MODGPC31207,24-Apr-12,Hotels Restaurants and Bars               , RESTAURANTS,"£1,000.00"
MODGPC31208,24-Apr-12,Hotels Restaurants and Bars               , RESTAURANTS,£998.40
MODGPC31209,24-Apr-12,Hotels Restaurants and Bars               , RESTAURANTS,"£1,031.54"
MODGPC31210,20-Apr-12,Hotels Restaurants and Bars               , BARS/TAVERNS/LOUNGES/DISCOS,£750.00
MODGPC31211,15-Apr-12,Hotels Restaurants and Bars               , BARS/TAVERNS/LOUNGES/DISCOS,"£1,755.00"
MODGPC31212,17-Apr-12,Hotels Restaurants and Bars               , BARS/TAVERNS/LOUNGES/DISCOS,£525.00
MODGPC31213,21-Apr-12,Hotels Restaurants and Bars               , BARS/TAVERNS/LOUNGES/DISCOS,"£1,050.00"
MODGPC31214,22-Apr-12,Hotels Restaurants and Bars               , BARS/TAVERNS/LOUNGES/DISCOS,"£9,450.00"
MODGPC31215,20-Apr-12,Hotels Restaurants and Bars               , BARS/TAVERNS/LOUNGES/DISCOS,£675.00
MODGPC31216,24-Apr-12,Hotels Restaurants and Bars               , BARS/TAVERNS/LOUNGES/DISCOS,£525.00
MODGPC31217,28-Apr-12,Hotels Restaurants and Bars               , BARS/TAVERNS/LOUNGES/DISCOS,"£1,050.00"
MODGPC31218,29-Apr-12,Hotels Restaurants and Bars               , BARS/TAVERNS/LOUNGES/DISCOS,"£9,450.00"
MODGPC31219,17-Apr-12,Hotels Restaurants and Bars               , RESTAURANTS,"£2,436.72"
MODGPC31220,24-Apr-12,Hotels Restaurants and Bars               , RESTAURANTS,£552.48
MODGPC31221,16-Apr-12,Hotels Restaurants and Bars               , RESTAURANTS,"£1,073.52"
MODGPC31222,19-Apr-12,Hotels Restaurants and Bars               , RESTAURANTS,"£1,100.00"
MODGPC31223,20-Apr-12,Hotels Restaurants and Bars               , RESTAURANTS,"£3,400.00"
MODGPC31224,20-Apr-12,Hotels Restaurants and Bars               , RESTAURANTS,"£3,400.00"
MODGPC31225,20-Apr-12,Hotels Restaurants and Bars               , RESTAURANTS,"£3,400.00"
MODGPC31226,20-Apr-12,Hotels Restaurants and Bars               , RESTAURANTS,"£3,340.00"
MODGPC31227,20-Apr-12,Hotels Restaurants and Bars               , RESTAURANTS,"£3,400.00"
MODGPC31228,30-Apr-12,Hotels Restaurants and Bars               , RESTAURANTS,"£3,400.00"
MODGPC31229,16-Apr-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,£864.00
MODGPC31230,25-Apr-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,£576.00
MODGPC31231,20-Apr-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,762.21"
MODGPC31232,17-Apr-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,100.00"
MODGPC31233,20-Apr-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,469.99"
MODGPC31234,16-Apr-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,£530.96
MODGPC31235,26-Apr-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£5,000.00"
MODGPC31236,26-Apr-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£5,000.00"
MODGPC31237,30-Apr-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£3,389.33"
MODGPC31238,24-Apr-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,902.45"
MODGPC31239,16-Apr-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,£682.40
MODGPC31240,17-Apr-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,£658.00
MODGPC31241,30-Apr-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,£709.80
MODGPC31242,16-Apr-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,£620.00
MODGPC31243,18-Apr-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,958.25"
MODGPC31244,17-Apr-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£2,822.40"
MODGPC31245,19-Apr-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,368.14"
MODGPC31246,18-Apr-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,£600.00
MODGPC31247,30-Apr-12,Telecommunication Services         , TELECOMMUNICATION SERVICES,£655.12
MODGPC31248,26-Apr-12,Telecommunication Services         , TELECOMMUNICATION SERVICES,"£2,362.54"
MODGPC31249,17-Apr-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,£720.00
MODGPC31250,16-Apr-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"£1,901.16"
MODGPC31251,26-Apr-12,Telecommunication Services         , TELECOMMUNICATION SERVICES,"£9,487.50"
MODGPC31252,23-Apr-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"£3,053.60"
MODGPC31253,23-Apr-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"£3,053.60"
MODGPC31254,30-Apr-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,£840.00
MODGPC31255,13-Apr-12,Telecommunication Services         , CABLE/PAY TV SERVICES,£702.00
MODGPC31256,27-Apr-12,Telecommunication Services         , CABLE/PAY TV SERVICES,"£1,223.04"
MODGPC31257,27-Apr-12,Telecommunication Services         , CABLE/PAY TV SERVICES,£599.04
MODGPC31258,27-Apr-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"£1,428.00"
MODGPC31259,17-Apr-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"£1,020.00"
MODGPC31260,20-Apr-12,Training and Educational           , SCHOOLS - DEFAULT,"£1,196.40"
MODGPC31261,19-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£540.00
MODGPC31262,20-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£576.80
MODGPC31263,17-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£800.00
MODGPC31264,26-Apr-12,Training and Educational           , SCHOOLS - DEFAULT,£500.00
MODGPC31265,23-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£897.00
MODGPC31266,19-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£2,330.00"
MODGPC31267,12-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£535.00
MODGPC31268,30-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£590.00
MODGPC31269,24-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£3,496.85"
MODGPC31270,24-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£3,496.85"
MODGPC31271,26-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£895.00
MODGPC31272,17-Apr-12,Training and Educational           , SCHOOLS - DEFAULT,£870.00
MODGPC31273,23-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£946.80
MODGPC31274,20-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,915.80"
MODGPC31275,25-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£957.90
MODGPC31276,24-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,722.00"
MODGPC31277,17-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,645.00"
MODGPC31278,20-Apr-12,Training and Educational           , SCHOOLS - DEFAULT,"£2,796.30"
MODGPC31279,17-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£2,862.00"
MODGPC31280,17-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£2,862.00"
MODGPC31281,17-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£2,862.00"
MODGPC31282,17-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£2,862.00"
MODGPC31283,26-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£770.00
MODGPC31284,30-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,310.00"
MODGPC31285,30-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,310.00"
MODGPC31286,17-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,310.00"
MODGPC31287,17-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£525.00
MODGPC31288,17-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£735.00
MODGPC31289,13-Apr-12,Training and Educational           , SCHOOLS - DEFAULT,£900.00
MODGPC31290,23-Apr-12,Training and Educational           , SCHOOLS - DEFAULT,"£3,723.50"
MODGPC31291,23-Apr-12,Training and Educational           , SCHOOLS - DEFAULT,"£3,552.73"
MODGPC31292,17-Apr-12,Training and Educational           , SCHOOLS - DEFAULT,£692.50
MODGPC31293,18-Apr-12,Training and Educational           , SCHOOLS - DEFAULT,"£4,586.40"
MODGPC31294,20-Apr-12,Training and Educational           , SCHOOLS - DEFAULT,£799.20
MODGPC31295,26-Apr-12,Training and Educational           , SCHOOLS - DEFAULT,"£3,744.00"
MODGPC31296,23-Apr-12,Training and Educational           , SCHOOLS - DEFAULT,"£1,447.20"
MODGPC31297,17-Apr-12,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"£1,110.00"
MODGPC31298,30-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,155.60"
MODGPC31299,17-Apr-12,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"£4,606.05"
MODGPC31300,17-Apr-12,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"£4,606.05"
MODGPC31301,26-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,050.00"
MODGPC31302,20-Apr-12,Training and Educational           , SCHOOLS - DEFAULT,"£2,975.00"
MODGPC31303,25-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£595.00
MODGPC31304,13-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£624.00
MODGPC31305,18-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,567.00"
MODGPC31306,18-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£4,220.00"
MODGPC31307,23-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£2,093.00"
MODGPC31308,30-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,008.00"
MODGPC31309,20-Apr-12,Training and Educational           , ELEMENTARY/SECONDARY SCHOOLS,£695.00
MODGPC31310,18-Apr-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,536.00"
MODGPC31311,18-Apr-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,"£1,114.77"
MODGPC31312,24-Apr-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,£900.00
MODGPC31313,19-Apr-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,"£1,448.01"
MODGPC31314,16-Apr-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,£544.20
MODGPC31315,20-Apr-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,£600.00
MODGPC31316,25-Apr-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,£611.89
MODGPC31317,13-Apr-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,"£1,279.20"
MODGPC31318,17-Apr-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,£551.74
MODGPC31319,23-Apr-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,£614.06
MODGPC31320,25-Apr-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,£534.70
MODGPC31321,26-Apr-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,"£1,239.20"
MODGPC31322,30-Apr-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,£700.25
MODGPC31323,30-Apr-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,£667.38
MODGPC31324,13-Apr-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,£767.16
MODGPC31325,16-Apr-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,"£1,485.46"
MODGPC31326,16-Apr-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,£941.04
MODGPC31327,17-Apr-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,£862.41
MODGPC31328,18-Apr-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,"£1,281.96"
MODGPC31329,25-Apr-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,"£2,051.00"
MODGPC31330,16-Apr-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,£707.70
MODGPC31331,17-Apr-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,£707.70
MODGPC31332,18-Apr-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,£733.88
MODGPC31333,19-Apr-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,£699.30
MODGPC31334,20-Apr-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,£926.57
MODGPC31335,23-Apr-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,£910.60
MODGPC31336,24-Apr-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,£703.99
MODGPC31337,25-Apr-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,£886.83
MODGPC31338,27-Apr-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,£529.90
MODGPC31339,13-Apr-12,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"£2,548.20"
MODGPC31340,13-Apr-12,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"£2,036.70"
MODGPC31341,17-Apr-12,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,£539.88
MODGPC31342,16-Apr-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"£2,491.94"
MODGPC31343,24-Apr-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"£2,112.07"
MODGPC31344,16-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£667.89
MODGPC31345,17-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£677.14
MODGPC31346,19-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£22,000.00"
MODGPC31347,19-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£22,072.51"
MODGPC31348,17-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£4,872.00"
MODGPC31349,17-Apr-12,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,£689.91
MODGPC31350,17-Apr-12,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,£935.10
MODGPC31351,17-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£2,094.00"
MODGPC31352,16-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,£588.00
MODGPC31353,04-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"£7,738.60"
MODGPC31354,24-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,£574.39
MODGPC31355,23-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"£1,084.40"
MODGPC31356,17-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,£640.02
MODGPC31357,19-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"£3,959.51"
MODGPC31358,25-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"£1,110.34"
MODGPC31359,25-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"£1,962.24"
MODGPC31360,25-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,£739.72
MODGPC31361,30-Apr-12,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"£1,980.00"
MODGPC31362,30-Apr-12,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,£865.00
MODGPC31363,30-Apr-12,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,£965.00
MODGPC31364,26-Apr-12,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,£595.49
MODGPC31365,23-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,£687.23
MODGPC31366,24-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"£1,640.00"
MODGPC31367,18-Apr-12,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/USED ONLY,"£1,028.05"
MODGPC31368,18-Apr-12,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/USED ONLY,£997.52
MODGPC31369,16-Apr-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"£1,343.92"
MODGPC31370,27-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£652.18
MODGPC31371,17-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,£541.92
MODGPC31372,27-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,£967.20
MODGPC31373,25-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,£713.63
MODGPC31374,16-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"£1,024.36"
MODGPC31375,24-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£1,067.10"
MODGPC31376,24-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,£840.05
MODGPC31377,24-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,£684.04
MODGPC31378,25-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£636.95
MODGPC31379,23-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£547.62
MODGPC31380,17-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£542.78
MODGPC31381,18-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£586.26
MODGPC31382,30-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,£540.00
MODGPC31383,19-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£1,655.69"
MODGPC31384,13-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£1,860.00"
MODGPC31385,26-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,£530.00
MODGPC31386,16-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"£1,174.57"
MODGPC31387,19-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£2,700.00"
MODGPC31388,19-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£2,160.00"
MODGPC31389,16-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£1,366.42"
MODGPC31390,16-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£1,418.99"
MODGPC31391,16-Apr-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,£578.30
MODGPC31392,16-Apr-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,£661.22
MODGPC31393,27-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£992.61
MODGPC31394,27-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£2,699.76"
MODGPC31395,17-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"£1,447.86"
MODGPC31396,20-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£556.32
MODGPC31397,20-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£954.72
MODGPC31398,16-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£4,696.42"
MODGPC31399,20-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£954.72
MODGPC31400,20-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£556.32
MODGPC31401,24-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£587.61
MODGPC31402,16-Apr-12,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,£634.98
MODGPC31403,18-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"£4,704.00"
MODGPC31404,10-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£603.38
MODGPC31405,23-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£695.94
MODGPC31406,25-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£1,229.17"
MODGPC31407,16-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,£631.14
MODGPC31408,16-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,£767.52
MODGPC31409,17-Apr-12,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"£1,362.60"
MODGPC31410,23-Apr-12,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,£685.20
MODGPC31411,26-Apr-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£752.28
MODGPC31412,16-Apr-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,£730.74
